x1,y
-0.68210828,-0.215658292
-0.68966514,-0.268417746
-0.68514222,-0.31832847
-0.66785467,-0.365125299
-0.637658,-0.408571452
-0.59499198,-0.448459566
-0.54084581,-0.484612167
-0.47673821,-0.516882122
-0.40462932,-0.545152605
-0.32682198,-0.569336653
-0.24583301,-0.589376807
-0.16426955,-0.605244279
-0.08466323,-0.616937995
-0.00937191,-0.624483705
0.05957171,-0.627932787
0.12053973,-0.627361476
0.17236444,-0.622869313
0.21439773,-0.614578307
0.24648768,-0.602631688
0.26897803,-0.587192833
0.28260195,-0.568444133
0.28842825,-0.546585858
0.28773847,-0.52183491
0.2819187,-0.494423509
0.27234608,-0.464598
0.26028779,-0.432617068
0.24678744,-0.398750246
0.23261736,-0.363276035
0.21824381,-0.326479822
0.20380367,-0.288651824
0.18913634,-0.250084639
0.17382592,-0.211070806
0.15727526,-0.171900213
0.13882731,-0.132857427
0.11781733,-9.42E-02
0.093718,-5.63E-02
0.06622598,-1.92E-02
0.0353249,1.67E-02
0.00136224,5.12E-02
-0.03494997,8.41E-02
-0.07249159,0.115264013
-0.10984006,0.144506961
-0.14529358,0.171696782
-0.17700203,0.196721777
-0.20305708,0.2194933
-0.22165619,0.239945278
-0.23122911,0.258033395
-0.23057353,0.273733974
-0.2189614,0.287042558
-0.19625899,0.297972381
-0.16292986,0.306552589
-0.1201114,0.312826484
-0.06954078,0.316849768
-0.01353175,0.31868872
0.04517619,0.318418771
0.10353247,0.316122949
0.15833864,0.311890662
0.20644547,0.305816799
0.24493703,0.298000902
0.27130195,0.288546622
0.28360742,0.277561396
0.28060949,0.265156329
0.26186493,0.251446068
0.22776514,0.236549035
0.17954327,0.220587343
0.11920848,0.203686997
0.04945231,0.185977906
-0.02648034,0.167593777
-0.10498016,0.14867194
-0.18226218,0.129352927
-0.25458494,0.109779932
-0.31840566,9.01E-02
-0.37064901,7.05E-02
-0.40878502,5.10E-02
-0.43102577,3.19E-02
-0.4363583,1.32E-02
-0.4245981,-4.86E-03
-0.39637923,-2.22E-02
-0.35308626,-3.86E-02
-0.29674271,-5.41E-02
-0.22989051,-6.85E-02
-0.15541205,-8.17E-02
-0.07634529,-9.36E-02
0.00426393,-0.104132392
0.08358177,-0.113274075
0.15906525,-0.120949544
0.22865893,-0.127120987
0.29080403,-0.131763414
0.34453151,-0.134864628
0.38943011,-0.136425018
0.42560828,-0.136457473
0.45362759,-0.134987116
0.47438076,-0.13205117
0.48896736,-0.127698764
0.49856824,-0.121990792
0.5043034,-0.114999838
0.50710571,-0.106810056
0.50763553,-9.75E-02
0.50620532,-8.72E-02
0.50273019,-7.61E-02
0.49675599,-6.41E-02
0.4874835,-0.051615696
0.47384033,-3.86E-02
0.45459062,-2.53E-02
0.4284648,-1.19E-02
0.39426646,1.50E-03
0.35105982,1.47E-02
0.29823053,2.75E-02
0.23563792,3.98E-02
0.16368626,5.13E-02
0.08334009,6.19E-02
-0.00385334,7.15E-02
-0.09581392,7.98E-02
-0.19000645,8.68E-02
-0.28355375,9.23E-02
-0.37340122,9.63E-02
-0.4564513,9.86E-02
-0.52977163,9.93E-02
-0.59074682,9.82E-02
-0.63723385,0.09537039
-0.66771728,9.09E-02
-0.6813767,8.47E-02
-0.6781925,7.69E-02
-0.65890872,6.77E-02
-0.62503481,5.71E-02
-0.57876104,4.52E-02
-0.5228321,3.23E-02
-0.46039635,1.85E-02
-0.39483526,3.91E-03
-0.32956228,-1.12E-02
-0.26784274,-2.67E-02
-0.2125819,-4.23E-02
-0.16619679,-5.79E-02
-0.13046975,-7.33E-02
-0.10643723,-8.83E-02
-0.09437006,-0.102689765
-0.09374395,-0.116394594
-0.10329644,-0.129224733
-0.12110468,-0.141042113
-0.14471038,-0.151720956
-0.17127624,-0.161147922
-0.19773318,-0.169221938
-0.22098728,-0.175853834
-0.23807524,-0.180965975
-0.24635293,-0.184491739
-0.24360359,-0.186375082
-0.22819239,-0.186570182
-0.19910827,-0.185041234
-0.15602843,-0.181762412
-0.09930882,-0.176718041
-0.0299676,-0.16990301
0.05040861,-0.161323354
0.13974464,-0.150997058
0.23557758,-0.138954848
0.33522147,-0.125241339
0.43586478,-0.10991589
0.53470635,-9.31E-02
0.62907964,-7.47E-02
0.71652824,-5.51E-02
0.79492015,-3.42E-02
0.86245918,-1.23E-02
0.91773403,1.05E-02
0.95972496,3.40E-02
0.9877702,5.81E-02
1.00154924,8.25E-02
1.00102806,0.107068501
0.9864046,0.131469071
0.95806646,0.155512348
0.9165296,0.178957075
0.86239153,0.201559976
0.79631728,0.223078534
0.71900946,0.243273839
0.6311928,0.2619133
0.53365201,0.278773189
0.4272005,0.29364112
0.31274581,0.306318134
0.19127943,0.316620559
0.06392626,0.324381739
-0.06804598,0.329453439
-0.20322056,0.331707001
-0.34002593,0.331034333
-0.47675461,0.327348769
-0.61156887,0.320585847
-0.74257064,0.310703933
-0.86780983,0.297684908
-0.98537445,0.28153488
-1.09343219,0.262284815
-1.1902827,0.239991397
-1.27442145,0.214737713
-1.34458959,0.186634094
-1.39979112,0.155818909
-1.43933487,0.122459166
-1.46280837,8.68E-02
-1.47010672,4.89E-02
-1.46138477,9.22E-03
-1.4370122,-3.21E-02
-1.39755666,-7.46E-02
-1.34372735,-0.118081518
-1.27629685,-0.16212061
-1.19610023,-0.206333026
-1.10398448,-0.250309795
-1.00076926,-0.293625623
-0.88723516,-0.335843086
-0.76416987,-0.376517534
-0.63233256,-0.4152022
-0.49252784,-0.451453775
-0.34562665,-0.484838486
-0.19259883,-0.514937878
-0.03461366,-0.541355073
0.12698878,-0.563720584
0.29060522,-0.581697881
0.4543798,-0.594988763
0.61620575,-0.603338122
0.77373147,-0.606537938
0.92443901,-0.604430735
1.06565309,-0.596912086
1.19470549,-0.58393234
1.30898452,-0.565497637
1.40606916,-0.541669786
1.48382366,-0.512565494
1.54055846,-0.478354603
1.57510805,-0.43925789
1.58690846,-0.395543933
1.57606995,-0.347525746
1.5433979,-0.295556635
1.49041188,-0.240025982
1.41926217,-0.181354687
1.33269048,-0.119990572
1.23390877,-5.64E-02
1.12645483,8.92E-03
1.01406252,7.55E-02
0.90044683,0.14275685
0.78917438,0.210249513
0.68348736,0.277438343
0.58613658,0.343811601
0.4992702,0.408863962
0.42434955,0.4720999
0.36207905,0.533036828
0.31239617,0.591207922
0.27451679,0.646165371
0.24696821,0.697482765
0.22773139,0.74475801
0.21433961,0.787615955
0.20407367,0.825710893
0.1940874,0.858729362
0.181611,0.886392295
0.16407946,0.90845722
0.13931498,0.924720705
0.1056238,0.93501997
0.06187423,0.939234734
0.00757755,0.937288344
-0.0571215,0.929148972
-0.13146719,0.91482991
-0.21413507,0.894389927
-0.30333924,0.867932677
-0.39695221,0.835606098
-0.49261308,0.797601044
-0.58785975,0.754149497
-0.68031013,0.705522358
-0.76772368,0.652026951
-0.84815669,0.594003797
-0.9200334,0.531823635
-0.98216802,0.465883732
-1.03384793,0.396604359
-1.07478845,0.324424833
-1.10512292,0.249799773
-1.12532771,0.173195362
-1.13618195,9.51E-02
-1.13862383,1.59E-02
-1.13373601,-6.37E-02
-1.12258255,-0.143494219
-1.10617673,-0.222852021
-1.08539224,-0.301347315
-1.06091893,-0.378527552
-1.03324223,-0.453952968
-1.00260985,-0.527198613
-0.96908706,-0.597856045
-0.93255538,-0.665534973
-0.89277071,-0.729864717
-0.84942615,-0.790495396
-0.8022272,-0.847099006
-0.75092238,-0.899370611
-0.69537777,-0.947029233
-0.63561791,-0.989818633
-0.57185251,-1.027508259
-0.50450689,-1.059894085
-0.43415833,-1.086798906
-0.3615683,-1.108073473
-0.28762135,-1.123596787
-0.21326423,-1.133276701
-0.13946751,-1.137050152
-0.06712426,-1.134883881
0.0029629,-1.126774073
0.07017273,-1.112746835
0.13407135,-1.092858195
0.19444773,-1.067193389
0.25132445,-1.035867214
0.3049345,-0.999022841
0.35566524,-0.956831872
0.40404841,-0.909493089
0.45065787,-0.857231975
0.49605536,-0.800299346
0.54073077,-0.738970518
0.58500785,-0.67354399
0.62901086,-0.604340136
0.67259437,-0.531699777
0.71535057,-0.455982745
0.75659084,-0.377566159
0.79538405,-0.296842933
0.83058262,-0.214219704
0.86090428,-0.130115062
0.88501447,-4.50E-02
0.90163517,4.08E-02
0.90961242,0.126767382
0.90803826,0.212449029
0.89635998,0.297417819
0.87442529,0.381232023
0.84252101,0.463455379
0.80144829,0.543660223
0.75248384,0.621430397
0.69734675,0.696364462
0.63816684,0.768078685
0.57735819,0.83621031
0.51750886,0.900420249
0.46128008,0.960395813
0.4112491,1.015853405
0.36977941,1.066540599
0.33887231,1.11223793
0.32008624,1.152760386
0.31439784,1.187958479
0.32218552,1.21771884
0.34316021,1.241963863
0.37635821,1.260651708
0.42021725,1.27377522
0.47258419,1.281360388
0.53084427,1.283464789
0.59203172,1.280175328
0.65292794,1.27160573
0.71023184,1.25789392
0.76069278,1.239199042
0.80122375,1.215699077
0.82904589,1.187587261
0.84176958,1.155069828
0.8374753,1.118362904
0.81480277,1.077690601
0.77292341,1.033282518
0.71158051,0.985371768
0.63108474,0.934193909
0.53222215,0.879985332
0.41625348,0.822982728
0.28483823,0.763422251
0.13996685,0.701539397
-0.01612749,0.63756901
-0.18100038,0.571745396
-0.35207707,0.504302561
-0.52668184,0.435474753
-0.70211381,0.365496725
-0.87565035,0.294604063
-1.04457784,0.223033622
-1.20622158,0.151023537
-1.35797453,0.078813225
-1.49730158,6.64E-03
-1.62178087,-6.52E-02
-1.72912455,-0.136610553
-1.81723142,-0.207212195
-1.88424289,-0.276810884
-1.92857468,-0.345170081
-1.94900393,-0.412057012
-1.94473648,-0.47724393
-1.91544962,-0.540509284
-1.86135042,-0.601639032
-1.78322566,-0.66042757
-1.68247426,-0.716678858
-1.56108487,-0.770207167
-1.42164767,-0.820837796
-1.26725471,-0.868407488
-1.10148907,-0.912764609
-0.92822695,-0.953769267
-0.75161105,-0.991293132
-0.57582867,-1.025219202
-0.40498355,-1.055441022
-0.24292882,-1.08186233
-0.09310578,-1.104396462
0.04160823,-1.122965455
0.15897954,-1.137499571
0.25757188,-1.147936583
0.33675265,-1.154221654
0.39670485,-1.156306505
0.43843624,-1.154150009
0.46366677,-1.147717595
0.47473845,-1.136982203
0.47446421,-1.121924639
0.46599227,-1.102534413
0.45253131,-1.07881093
0.43729448,-1.05076468
0.42319605,-1.018418789
0.41274652,-0.981810331
0.40792558,-0.940992415
0.41003019,-0.896035433
0.41968083,-0.847028852
0.43675241,-0.79408282
0.46044487,-0.737329304
0.4893662,-0.676923454
0.52160466,-0.613044441
0.55497032,-0.545896113
0.58707815,-0.475707024
0.61559612,-0.402730674
0.63841254,-0.327244848
0.65377128,-0.24955079
0.66047329,-0.169972062
0.65796632,-8.89E-02
0.64639026,-6.56E-03
0.62661415,7.65E-02
0.60019362,0.160036474
0.56929094,0.24353379
0.53655571,0.326616347
0.50495923,0.408865005
0.4775618,0.48985824
0.45738161,0.569175422
0.44711652,0.646399915
0.44896302,0.721122384
0.4644613,0.792944014
0.4943592,0.861479342
0.53846467,0.926359534
0.59566861,0.987235129
0.66391516,1.043778896
0.74029875,1.095688224
0.82117867,1.142687917
0.90232909,1.184532166
0.97917104,1.221006513
1.04699254,1.251929998
1.10119641,1.277156591
1.13755703,1.296576262
1.15240049,1.310116172
1.14284682,1.317741394
1.10698032,1.319455266
1.04391897,1.315298796
0.95389771,1.30535078
0.83824855,1.289726377
0.69937748,1.268576384
0.54061526,1.242085099
0.36607841,1.210468054
0.18048653,1.173969626
-0.01108173,1.132860303
-0.20340791,1.087432981
-0.39135638,1.03799963
-0.57011026,0.984888017
-0.7353704,0.928437173
-0.88351035,0.868993938
-1.01168406,0.806908906
-1.11794329,0.74253279
-1.20121586,0.676212668
-1.26134264,0.608288765
-1.29898071,0.539091647
-1.31549358,0.468939483
-1.31287241,0.39813599
-1.2935617,0.326968908
-1.26028788,0.255708843
-1.21594095,0.184608728
-1.16336453,0.113903791
-1.1053071,4.38E-02
-1.04421711,-2.55E-02
-0.98225278,-9.37E-02
-0.92113513,-0.160843164
-0.86221063,-0.22660993
-0.80641556,-0.290889919
-0.75426424,-0.353539199
-0.70600218,-0.414419234
-0.66153711,-0.473395079
-0.62061316,-0.530333459
-0.58284163,-0.585100949
-0.5477441,-0.63756305
-0.51483876,-0.68758291
-0.4836494,-0.735020876
-0.45377487,-0.779734194
-0.42485031,-0.821577191
-0.39660528,-0.860401869
-0.36875951,-0.896058917
-0.34107012,-0.928398728
-0.31328127,-0.957273245
-0.2850897,-0.982537448
-0.25608322,-1.004051685
-0.22580855,-1.021683335
-0.19364649,-1.035309315
-0.15896103,-1.044818044
-0.12097395,-1.050111651
-0.0789122,-1.051107764
-0.03199063,-1.047741413
0.02047079,-1.039966702
0.07905567,-1.027758121
0.14412825,-1.011111856
0.21581018,-0.990046382
0.29389274,-0.964603305
0.37784305,-0.934847713
0.46677309,-0.900868237
0.55940968,-0.862776756
0.65415955,-0.820708454
0.74911505,-0.774820983
0.8421638,-0.725293696
0.9310165,-0.672327042
1.01332653,-0.616141379
1.08679092,-0.55697602
1.14924848,-0.495087862
1.19875085,-0.43075034
1.23370039,-0.364251912
1.25283921,-0.295894742
1.25539351,-0.225993261
1.24103689,-0.154872611
1.20993161,-8.29E-02
1.16267169,-1.03E-02
1.10029459,0.062426396
1.02420616,0.13501513
0.9360863,0.207094356
0.83780366,0.278310061
0.73137081,0.348309875
0.61885631,0.416745067
0.5022344,0.483272433
0.38339776,0.54755646
0.26405144,0.609271169
0.14570618,0.668102145
0.02964069,0.723748267
-0.08309887,0.775923789
-0.19167042,0.824359834
-0.29543325,0.868806005
-0.39388582,0.909031868
-0.48662078,0.944828272
-0.57329834,0.976008534
-0.65357077,1.00240922
-0.72710627,1.023891449
-0.79347032,1.040341139
-0.85219872,1.051669717
-0.90275526,1.057814598
-0.94454694,1.058739543
-0.97697848,1.054434538
-0.99944758,1.044916511
-1.01143396,1.030228615
-1.01253271,1.010440707
-1.00251281,0.98564893
-0.98133528,0.955975652
-0.94921684,0.921569049
-0.90666497,0.882602751
-0.854451,0.83927536
-0.79360622,0.791809738
-0.72544158,0.74045217
-0.65145135,0.685471594
-0.57329249,0.627158463
-0.49268588,0.565823197
-0.41136876,0.501794934
-0.33102846,0.435419738
-0.25318283,0.367058605
-0.1791361,0.297085375
-0.10994739,0.225884438
-0.04633946,0.153848231
0.01126803,8.14E-02
0.06282476,8.86E-03
0.10858539,-6.33E-02
0.14909925,-0.13466835
0.18514644,-0.204900786
0.21769381,-0.273596466
0.24779585,-0.340382725
0.27656856,-0.404900163
0.30503643,-0.466804892
0.334124,-0.525770545
0.36460537,-0.581489861
0.39696789,-0.633676052
0.43149751,-0.682064116
0.46820307,-0.726411462
0.50680095,-0.766498506
0.54678917,-0.802129209
0.58745378,-0.833131015
0.62794119,-0.859354734
0.66726708,-0.880674601
0.7044279,-0.896987975
0.73844957,-0.908214927
0.76841724,-0.914298296
0.79355872,-0.915203393
